id;default;idade;sexo;dependentes;escolaridade;estado_civil;salario_anual;cant_bienes
710202783;0;33;M;2;mestrado;casado;60.000;3
712899333;0;47;F;4;graduacao;solteiro;40.000;6
767036433;0;56;F;1;mestrado;casado;40.000;5
793473033;0;51;M;1;mestrado;solteiro;60.000;3
721232058;0;49;M;1;mestrado;na;50.000;6
719443683;1;50;M;1;na;solteiro;120.000;3
715449333;0;55;F;3;na;casado;50.000;5
717998058;0;26;M;0;mestrado;solteiro;40.000;6
779610033;1;58;M;1;graduacao;casado;70.000;3
827332983;0;46;M;3;ensino medio;solteiro;70.000;3
721183983;0;48;M;4;ensino medio;casado;120.000;6
718426533;0;42;M;4;sem educacao formal;divorciado;60.000;4
710698233;0;37;M;4;mestrado;casado;70.000;4
780253533;0;63;F;0;na;casado;40.000;5
793581933;0;50;M;3;ensino medio;solteiro;50.000;4
719229708;0;41;F;1;ensino medio;solteiro;50.000;6
715158483;0;48;F;3;mestrado;divorciado;40.000;3
809296308;0;46;M;2;graduacao;solteiro;70.000;4
778176108;0;61;M;0;ensino medio;solteiro;60.000;4
796532958;0;59;F;0;na;casado;40.000;4
709345008;1;53;F;2;doutorado;casado;50.000;1
717049533;0;39;F;3;doutorado;na;50.000;5
719366358;0;51;M;3;ensino medio;casado;120.000;6
721417233;1;45;M;2;mestrado;casado;60.000;3
711622683;0;48;M;4;na;solteiro;60.000;4
714578283;0;47;M;1;mestrado;casado;60.000;6
769574883;0;41;M;2;ensino medio;casado;50.000;3
717643608;0;48;M;4;graduacao;casado;70.000;3
709198158;0;50;F;4;mestrado;solteiro;40.000;6
712419708;0;56;F;2;doutorado;casado;40.000;6
709103358;0;39;F;2;graduacao;solteiro;40.000;6
716966808;0;47;M;1;mestrado;casado;70.000;6
772264383;0;44;M;2;mestrado;solteiro;120.000;4
721057758;0;61;F;1;na;casado;50.000;4
769137108;1;43;F;2;doutorado;casado;40.000;3
717640083;1;59;M;1;ensino medio;casado;60.000;3
716445783;0;42;F;2;sem educacao formal;casado;50.000;4
708579633;0;40;M;4;na;divorciado;50.000;4
718715583;0;65;M;2;na;casado;40.000;4
778686408;0;48;M;1;graduacao;casado;60.000;4
715015683;0;44;M;2;mestrado;solteiro;50.000;5
805254708;0;36;F;4;na;casado;50.000;5
710462433;0;45;M;4;mestrado;solteiro;60.000;6
721342383;0;39;M;2;mestrado;casado;70.000;6
720179883;0;40;M;4;graduacao;na;70.000;3
794977533;1;62;M;0;ensino medio;casado;60.000;3
779445108;0;26;M;0;mestrado;solteiro;50.000;6
718193958;0;60;M;0;sem educacao formal;solteiro;40.000;5
710955633;0;54;F;3;doutorado;solteiro;40.000;6
716149383;0;62;M;0;mestrado;casado;60.000;6
752604633;1;57;M;2;graduacao;casado;50.000;2
713889933;0;59;M;0;mestrado;solteiro;50.000;4
709446783;0;46;M;4;mestrado;solteiro;60.000;3
789115833;0;44;M;4;ensino medio;solteiro;60.000;5
711242058;1;48;M;4;na;solteiro;70.000;1
787623858;0;43;M;2;sem educacao formal;divorciado;120.000;4
709040508;0;57;M;4;sem educacao formal;casado;120.000;6
708864708;0;46;M;3;graduacao;na;70.000;4
717758583;0;40;M;3;ensino medio;na;60.000;4
715416633;0;54;M;1;na;casado;70.000;4
717956283;0;57;F;1;mestrado;solteiro;50.000;5
721379433;0;44;M;4;mestrado;casado;60.000;6
712027683;0;47;F;2;doutorado;casado;40.000;3
716027208;0;47;M;4;doutorado;casado;60.000;4
720475233;0;50;F;2;ensino medio;casado;40.000;6
712275108;0;53;F;3;graduacao;casado;50.000;4
718121658;1;56;M;1;graduacao;casado;60.000;5
711593808;1;55;M;1;ensino medio;casado;60.000;2
716222808;0;53;F;4;ensino medio;casado;40.000;6
718731183;1;61;M;1;na;casado;50.000;1
788779008;0;57;M;2;ensino medio;casado;60.000;3
710404533;0;50;M;2;mestrado;casado;70.000;6
711173058;0;56;F;2;na;casado;50.000;4
715383108;0;52;M;2;mestrado;solteiro;120.000;5
711697158;0;60;M;0;mestrado;casado;40.000;6
709186983;0;49;M;4;sem educacao formal;casado;70.000;3
808964433;0;46;F;4;doutorado;divorciado;40.000;4
711948333;0;42;M;1;sem educacao formal;casado;70.000;6
710541858;0;45;M;3;ensino medio;casado;40.000;6
713865333;1;45;F;4;sem educacao formal;casado;40.000;3
797707008;1;44;F;3;doutorado;casado;40.000;6
713490483;0;61;M;0;sem educacao formal;solteiro;70.000;6
720370533;1;55;M;3;sem educacao formal;casado;60.000;3
779743908;0;44;M;4;na;divorciado;60.000;4
718675158;1;55;F;1;na;casado;40.000;4
710784333;0;57;M;2;na;casado;120.000;3
816596583;0;45;M;2;doutorado;casado;70.000;6
717517758;0;57;F;0;ensino medio;casado;50.000;3
712880283;0;31;M;0;sem educacao formal;casado;50.000;3
753226158;0;34;F;2;mestrado;casado;40.000;6
720605808;1;53;F;1;mestrado;solteiro;40.000;2
758317233;0;35;F;1;graduacao;solteiro;50.000;4
711028308;0;44;F;4;mestrado;casado;40.000;4
814852533;0;50;M;1;mestrado;casado;70.000;3
711526533;0;33;M;3;doutorado;casado;70.000;4
804403908;0;50;M;3;mestrado;solteiro;60.000;4
716999883;0;51;M;4;ensino medio;casado;70.000;5
716452083;0;56;F;4;na;casado;40.000;5
787599258;0;55;F;3;mestrado;solteiro;40.000;6
714495258;0;26;M;0;graduacao;solteiro;40.000;4
717713283;0;42;F;3;mestrado;casado;40.000;6
789317883;0;54;M;2;graduacao;casado;70.000;4
714500883;0;44;F;3;mestrado;casado;50.000;4
789467508;0;65;F;0;mestrado;casado;50.000;5
710317758;0;38;F;3;ensino medio;casado;50.000;4
711231558;0;58;M;3;ensino medio;casado;60.000;6
716829483;0;39;F;3;doutorado;casado;50.000;4
779713608;0;52;M;2;ensino medio;casado;120.000;5
711628458;0;45;F;3;mestrado;casado;40.000;4
718943508;0;42;M;3;na;solteiro;70.000;3
770724558;1;42;M;2;graduacao;casado;60.000;6
783561558;0;57;M;4;doutorado;casado;120.000;4
719309958;1;55;M;3;doutorado;solteiro;70.000;4
788785083;0;44;F;3;graduacao;na;40.000;6
780481308;0;37;F;3;mestrado;casado;50.000;3
711757383;0;50;F;3;na;casado;40.000;4
787550808;0;51;M;2;mestrado;casado;50.000;5
779863533;0;37;M;1;mestrado;casado;70.000;6
714529233;0;36;F;2;mestrado;casado;40.000;3
708177333;0;51;F;2;ensino medio;casado;40.000;5
812019933;0;65;M;1;sem educacao formal;casado;50.000;3
708557358;0;43;M;2;graduacao;casado;60.000;4
713580633;0;46;M;3;mestrado;casado;50.000;6
711466533;0;43;F;2;mestrado;casado;40.000;5
802276683;0;56;M;3;mestrado;casado;70.000;3
780913308;0;43;M;3;na;solteiro;60.000;6
808897683;1;53;M;1;mestrado;solteiro;70.000;3
719428308;0;50;M;2;ensino medio;na;60.000;6
713010483;0;43;F;3;mestrado;casado;50.000;6
717006333;0;54;M;3;ensino medio;casado;70.000;6
787621158;0;33;M;2;na;casado;60.000;6
716924058;0;58;F;2;sem educacao formal;casado;50.000;3
720916683;0;41;M;3;mestrado;solteiro;70.000;4
720923658;0;48;M;3;doutorado;solteiro;60.000;5
712710708;0;55;M;2;ensino medio;solteiro;50.000;5
718939083;1;54;F;2;mestrado;casado;40.000;3
779519058;0;51;F;3;doutorado;divorciado;50.000;3
719085933;0;35;M;3;mestrado;solteiro;70.000;4
715124958;0;50;M;3;sem educacao formal;solteiro;70.000;5
712979133;1;55;M;4;ensino medio;casado;70.000;2
712006308;0;45;F;0;graduacao;divorciado;40.000;6
710801133;0;34;M;2;sem educacao formal;casado;60.000;6
712490283;0;55;F;4;mestrado;casado;50.000;4
720071583;1;48;F;2;na;casado;40.000;5
717958833;0;46;M;4;mestrado;casado;60.000;5
812420358;1;61;F;0;mestrado;casado;40.000;3
712370208;0;48;M;1;sem educacao formal;na;60.000;3
715940358;0;51;F;1;mestrado;casado;40.000;6
715041333;0;39;M;3;doutorado;casado;60.000;3
712797258;0;43;M;3;mestrado;casado;120.000;3
769170558;0;53;M;3;mestrado;solteiro;60.000;6
715884858;0;38;M;2;ensino medio;casado;70.000;5
796343058;0;49;F;2;ensino medio;solteiro;40.000;4
783910008;0;37;F;0;na;casado;40.000;5
718888308;0;53;M;3;mestrado;solteiro;70.000;4
785114808;0;46;M;2;doutorado;solteiro;50.000;4
709852908;0;44;F;3;sem educacao formal;solteiro;40.000;5
823528833;0;50;F;1;na;solteiro;40.000;4
719679858;0;58;F;2;sem educacao formal;casado;50.000;3
827108583;0;55;M;3;ensino medio;solteiro;120.000;3
787833333;0;44;M;3;graduacao;na;70.000;6
719781183;0;57;M;4;ensino medio;casado;70.000;4
710429358;0;57;M;1;ensino medio;casado;50.000;5
798792408;1;48;M;3;ensino medio;casado;70.000;1
710280558;0;51;M;1;mestrado;solteiro;60.000;3
809825358;0;53;F;3;sem educacao formal;casado;40.000;6
714451833;0;45;F;1;doutorado;solteiro;40.000;6
713943783;0;41;M;4;doutorado;casado;60.000;5
710706558;0;51;F;4;mestrado;solteiro;40.000;3
713620308;0;46;F;2;ensino medio;casado;40.000;6
813453408;0;40;F;5;graduacao;casado;40.000;3
818248383;0;33;M;2;doutorado;casado;60.000;3
780106908;0;53;M;1;ensino medio;solteiro;70.000;6
708938508;0;63;M;1;ensino medio;casado;50.000;5
709671708;0;61;M;0;sem educacao formal;solteiro;70.000;4
711204483;1;56;M;4;ensino medio;casado;60.000;3
801728658;0;53;M;2;mestrado;solteiro;60.000;6
713945883;1;62;F;2;mestrado;casado;40.000;4
779558733;0;50;F;4;na;casado;50.000;6
788370258;0;37;M;4;mestrado;casado;60.000;5
714927333;0;62;F;0;mestrado;casado;50.000;6
710383158;0;49;M;3;sem educacao formal;solteiro;70.000;4
798007308;0;57;F;3;ensino medio;casado;50.000;6
711768858;0;55;M;2;ensino medio;casado;70.000;3
714888633;0;50;M;1;mestrado;casado;70.000;3
712650333;0;48;M;3;graduacao;casado;60.000;3
719945433;0;60;F;1;sem educacao formal;divorciado;50.000;3
720310458;0;46;M;1;na;solteiro;120.000;5
718344033;0;47;M;2;graduacao;casado;120.000;4
715442958;0;54;M;2;sem educacao formal;casado;60.000;3
780326883;0;53;M;2;doutorado;casado;60.000;3
711157833;0;56;F;3;mestrado;solteiro;50.000;4
719704308;0;56;F;4;ensino medio;casado;50.000;5
708772308;0;41;M;3;sem educacao formal;casado;70.000;4
817663908;0;60;F;1;mestrado;casado;50.000;5
780054258;0;40;M;5;mestrado;na;50.000;6
709990983;0;49;F;3;doutorado;casado;50.000;6
818045958;0;46;M;4;mestrado;solteiro;50.000;5
716380683;0;36;F;3;ensino medio;casado;40.000;6
787480158;0;57;F;2;na;casado;40.000;4
778461408;0;38;M;1;ensino medio;casado;70.000;4
713861733;0;50;M;3;mestrado;divorciado;70.000;4
789291633;0;62;M;0;mestrado;casado;60.000;3
789513858;1;43;M;3;na;casado;50.000;2
778357458;0;44;F;5;na;solteiro;40.000;4
718325883;0;39;M;2;sem educacao formal;solteiro;50.000;6
720344658;0;38;M;2;graduacao;casado;70.000;4
809292483;0;44;F;4;graduacao;casado;40.000;4
779791008;0;43;M;3;ensino medio;casado;70.000;6
779557533;0;54;M;1;doutorado;solteiro;70.000;6
795904233;0;38;F;3;na;solteiro;50.000;5
710573808;0;55;M;2;na;solteiro;60.000;6
717418158;0;42;M;5;na;na;120.000;4
771963708;1;56;M;3;na;casado;60.000;5
712433508;1;59;F;1;na;casado;50.000;3
779320983;0;46;M;4;sem educacao formal;solteiro;70.000;4
718093233;0;55;F;2;doutorado;casado;40.000;3
719459358;0;52;M;1;doutorado;casado;120.000;4
717728808;0;39;F;2;mestrado;casado;40.000;3
788701608;0;42;F;4;mestrado;solteiro;40.000;5
778506633;1;43;F;4;graduacao;casado;40.000;6
719989008;0;47;F;1;ensino medio;na;50.000;5
791839233;0;42;F;4;na;divorciado;50.000;5
716918508;0;39;M;1;graduacao;solteiro;50.000;4
717321783;0;50;M;1;sem educacao formal;solteiro;60.000;5
799000008;0;57;M;2;doutorado;divorciado;120.000;4
721517208;0;41;M;4;na;casado;40.000;4
719068683;0;52;F;1;ensino medio;casado;50.000;5
709120008;0;43;M;2;ensino medio;solteiro;60.000;4
709117533;0;42;M;3;ensino medio;solteiro;70.000;4
816594183;0;58;F;2;sem educacao formal;casado;50.000;6
789485433;0;42;M;4;graduacao;casado;70.000;3
712881483;0;55;M;1;doutorado;casado;70.000;5
712689333;0;38;M;2;na;solteiro;70.000;4
771492408;0;40;F;2;mestrado;casado;40.000;3
711668283;0;48;M;4;sem educacao formal;casado;70.000;5
772684833;0;32;F;1;na;casado;40.000;3
712960308;0;33;F;2;ensino medio;solteiro;40.000;4
713530833;1;58;M;2;mestrado;casado;50.000;2
756065433;0;26;M;0;na;solteiro;50.000;5
710997183;0;46;M;0;na;casado;60.000;3
711146358;0;39;F;1;mestrado;casado;50.000;4
716144058;0;36;F;1;graduacao;solteiro;50.000;6
778699908;1;43;M;2;sem educacao formal;casado;60.000;2
713571258;0;45;M;2;na;solteiro;60.000;6
711676908;0;51;F;3;graduacao;casado;50.000;3
719315508;0;62;F;0;na;casado;50.000;4
778623858;0;58;M;0;sem educacao formal;casado;70.000;6
714665733;0;42;M;4;mestrado;solteiro;60.000;5
816089433;0;49;M;4;doutorado;casado;60.000;3
716991933;1;53;F;3;sem educacao formal;solteiro;40.000;6
714534108;0;45;F;2;ensino medio;casado;50.000;4
787456608;0;29;M;2;ensino medio;casado;70.000;6
717090183;0;60;M;1;doutorado;casado;120.000;6
772782708;0;50;M;3;doutorado;solteiro;70.000;5
710722908;0;53;M;3;doutorado;solteiro;120.000;3
795155433;0;45;M;3;na;casado;70.000;6
715271733;0;50;F;2;sem educacao formal;solteiro;40.000;3
771706308;0;46;M;2;doutorado;solteiro;70.000;4
713989233;0;61;M;0;doutorado;casado;50.000;6
780198258;0;46;M;4;graduacao;solteiro;120.000;5
802002858;1;62;F;1;ensino medio;casado;50.000;2
716290233;0;43;F;3;mestrado;casado;50.000;6
828298908;0;54;M;4;mestrado;casado;120.000;4
788946783;0;50;M;2;na;solteiro;120.000;5
720697908;0;35;M;2;ensino medio;casado;50.000;3
780598383;0;35;M;3;doutorado;solteiro;50.000;4
715345833;0;36;F;1;ensino medio;solteiro;40.000;6
710831133;0;42;M;3;na;casado;70.000;5
766706358;0;39;F;2;na;casado;40.000;6
816533733;0;50;M;1;na;casado;70.000;5
712373208;1;43;M;3;doutorado;solteiro;60.000;3
721433283;0;39;F;1;ensino medio;solteiro;50.000;3
720680058;0;47;M;2;doutorado;casado;40.000;6
716909283;0;60;M;1;doutorado;solteiro;70.000;3
754654383;0;30;M;2;ensino medio;casado;40.000;4
719226333;0;44;M;4;na;solteiro;60.000;5
779759058;0;52;M;0;mestrado;solteiro;120.000;6
718206783;0;45;F;4;na;solteiro;40.000;6
715783758;0;40;M;4;mestrado;divorciado;120.000;5
771190083;0;36;F;3;doutorado;solteiro;40.000;6
713135883;0;65;F;0;ensino medio;casado;50.000;4
778799583;0;35;F;0;na;casado;40.000;6
808796208;0;54;F;2;na;divorciado;50.000;5
708313608;0;53;M;3;na;casado;70.000;5
779330208;0;62;F;1;graduacao;casado;40.000;3
794498733;0;40;M;2;na;solteiro;120.000;6
807964908;0;41;M;4;ensino medio;casado;60.000;4
823845783;0;53;M;2;na;casado;120.000;6
711748983;0;30;M;1;ensino medio;casado;60.000;3
718064283;0;46;M;3;sem educacao formal;divorciado;60.000;4
710492733;0;29;M;0;doutorado;solteiro;50.000;4
779016408;0;37;F;3;sem educacao formal;casado;40.000;6
717787533;0;51;F;1;ensino medio;casado;40.000;4
714851058;0;31;M;0;mestrado;casado;50.000;3
823535133;0;45;M;2;sem educacao formal;na;70.000;6
708455883;1;57;M;1;mestrado;solteiro;70.000;2
780095808;0;43;M;3;na;divorciado;60.000;3
709207458;0;44;M;3;mestrado;casado;50.000;4
763895958;1;53;M;2;ensino medio;casado;120.000;4
715942683;0;32;F;3;mestrado;solteiro;40.000;3
721301733;0;53;M;1;mestrado;casado;70.000;6
711927108;1;54;M;3;ensino medio;casado;70.000;2
718083483;0;42;M;3;sem educacao formal;na;40.000;4
717548358;0;38;F;1;graduacao;casado;40.000;3
816829608;0;44;M;2;na;casado;70.000;6
713936583;0;54;M;2;mestrado;casado;60.000;6
709682658;0;37;F;4;ensino medio;solteiro;50.000;5
793889508;0;48;F;2;mestrado;casado;50.000;4
714648933;0;55;F;3;mestrado;casado;50.000;3
711556533;0;43;F;1;mestrado;na;50.000;6
717420333;0;37;M;1;ensino medio;solteiro;60.000;4
768921933;0;34;M;2;ensino medio;casado;60.000;3
714311583;0;46;F;4;mestrado;solteiro;50.000;4
717707133;0;32;M;1;na;solteiro;50.000;6
716043258;0;53;M;3;na;casado;50.000;6
716343408;0;46;M;3;mestrado;divorciado;70.000;3
718909158;0;38;M;1;graduacao;casado;40.000;6
719471433;0;31;F;0;mestrado;casado;40.000;3
712763808;0;38;M;2;na;solteiro;60.000;3
711147483;1;46;F;3;mestrado;solteiro;40.000;2
719788833;0;47;M;3;ensino medio;casado;60.000;6
715168983;0;47;F;3;mestrado;casado;40.000;5
714306258;0;56;M;1;graduacao;casado;60.000;3
713828208;0;47;M;2;sem educacao formal;na;60.000;6
710574558;0;47;M;4;mestrado;solteiro;70.000;5
710947683;0;64;F;0;mestrado;casado;40.000;6
711113958;0;37;F;3;na;casado;40.000;6
718923858;0;42;M;1;graduacao;casado;60.000;5
752666508;0;41;M;4;graduacao;casado;70.000;4
712672083;0;65;F;0;ensino medio;casado;40.000;3
719863758;0;49;F;3;doutorado;casado;50.000;6
720990183;1;54;M;5;ensino medio;casado;60.000;5
720718908;0;46;M;3;sem educacao formal;solteiro;120.000;5
721250358;0;50;M;2;na;casado;50.000;3
779773533;0;50;F;3;na;casado;40.000;6
708249708;0;48;F;1;doutorado;casado;40.000;3
713967783;0;62;F;0;na;casado;50.000;6
779506158;0;39;F;1;graduacao;casado;40.000;3
759823158;0;46;M;1;na;casado;60.000;4
716608608;1;41;M;2;sem educacao formal;casado;70.000;5
789528183;0;39;F;2;mestrado;casado;50.000;4
708895158;0;46;M;2;na;casado;70.000;3
824805858;0;39;F;2;sem educacao formal;solteiro;40.000;5
720840108;0;44;M;0;sem educacao formal;casado;40.000;5
787595658;0;57;F;3;na;solteiro;40.000;6
720244983;0;40;M;3;na;solteiro;50.000;4
713220258;0;65;F;0;ensino medio;casado;50.000;4
813469458;0;26;F;1;mestrado;solteiro;50.000;6
788939358;0;47;M;2;ensino medio;na;60.000;4
718870158;0;47;M;4;ensino medio;casado;60.000;5
788673708;1;57;F;2;ensino medio;casado;50.000;2
711809283;0;31;M;1;na;casado;40.000;3
816513108;0;54;M;4;mestrado;casado;60.000;3
718594608;0;43;F;2;doutorado;casado;50.000;3
823606983;0;39;M;2;graduacao;casado;60.000;4
717028158;0;53;M;3;mestrado;casado;120.000;3
788485908;0;44;M;3;na;casado;60.000;3
714472608;0;59;M;0;graduacao;casado;40.000;3
710793783;0;53;F;3;mestrado;casado;50.000;6
794340033;0;34;F;3;sem educacao formal;casado;50.000;5
716462658;0;47;M;4;doutorado;solteiro;70.000;3
718050033;0;54;M;2;graduacao;casado;120.000;3
714023808;0;42;F;2;mestrado;casado;50.000;6
716341833;0;53;F;3;graduacao;casado;40.000;6
719648358;0;50;M;2;mestrado;solteiro;70.000;3
816600933;1;56;M;0;graduacao;casado;70.000;3
714208533;1;43;M;3;ensino medio;casado;60.000;1
713095533;0;44;F;4;ensino medio;divorciado;40.000;5
809967783;0;34;F;4;mestrado;divorciado;50.000;5
715848408;0;61;M;1;mestrado;na;70.000;6
714414483;0;54;F;0;na;casado;40.000;6
708655983;0;49;F;3;ensino medio;divorciado;50.000;3
720426708;1;56;M;3;ensino medio;solteiro;60.000;2
713743158;0;47;M;1;mestrado;casado;60.000;4
721279083;0;53;M;4;mestrado;solteiro;70.000;5
779149683;0;30;F;0;mestrado;divorciado;50.000;5
714970458;0;39;F;2;ensino medio;casado;50.000;6
719070108;0;44;M;2;mestrado;casado;70.000;4
715490733;0;54;F;3;sem educacao formal;solteiro;50.000;5
714989583;0;46;M;2;mestrado;casado;60.000;3
820355433;0;43;M;3;na;solteiro;50.000;6
715901508;0;35;M;1;ensino medio;casado;70.000;6
710370483;0;39;F;4;graduacao;casado;40.000;4
778573233;0;61;F;1;mestrado;casado;40.000;3
708833133;0;40;F;3;mestrado;divorciado;40.000;5
719885883;0;53;M;3;graduacao;solteiro;120.000;6
712523283;0;55;M;2;na;casado;120.000;4
711309033;0;41;M;2;na;solteiro;60.000;6
708134283;0;35;M;2;sem educacao formal;casado;40.000;4
720147633;0;61;M;1;na;solteiro;50.000;3
708983658;1;51;M;2;sem educacao formal;solteiro;120.000;3
766285608;0;42;M;3;ensino medio;solteiro;50.000;4
779715108;0;46;M;2;na;divorciado;70.000;3
798035358;0;46;F;4;ensino medio;solteiro;40.000;3
719391783;0;46;M;4;sem educacao formal;casado;50.000;3
809342208;0;26;M;0;mestrado;solteiro;50.000;4
780713058;0;46;M;3;ensino medio;casado;60.000;4
779338683;0;62;M;1;mestrado;casado;60.000;5
783387783;0;55;M;2;sem educacao formal;divorciado;60.000;4
787800108;0;55;M;2;graduacao;casado;70.000;5
721397808;0;32;M;0;ensino medio;casado;50.000;5
778698408;0;37;F;4;sem educacao formal;casado;40.000;5
709545333;0;33;F;4;ensino medio;solteiro;50.000;6
716032233;0;42;M;2;graduacao;casado;70.000;5
717835908;0;33;M;2;doutorado;casado;70.000;3
719466558;0;60;F;0;ensino medio;solteiro;50.000;3
778663458;1;65;M;1;ensino medio;casado;40.000;3
716024808;1;57;M;1;mestrado;casado;70.000;3
713008308;0;59;F;0;na;casado;40.000;5
794831733;0;45;F;5;mestrado;casado;40.000;4
713854608;0;62;M;1;sem educacao formal;casado;60.000;6
715993608;0;51;M;2;graduacao;solteiro;120.000;6
789368658;0;57;M;2;mestrado;casado;70.000;6
802817358;0;38;F;3;ensino medio;casado;50.000;4
708098133;0;32;F;0;mestrado;casado;40.000;6
801499908;0;43;F;4;mestrado;casado;40.000;4
824770683;0;51;F;0;na;divorciado;40.000;6
718310733;0;50;M;2;na;divorciado;70.000;4
708162558;0;64;F;0;sem educacao formal;casado;50.000;6
721129383;0;53;F;1;doutorado;casado;40.000;3
721249158;1;42;M;2;sem educacao formal;solteiro;60.000;2
721049658;0;53;M;3;mestrado;solteiro;70.000;6
806392908;0;52;F;4;ensino medio;solteiro;50.000;6
714886533;0;60;F;2;ensino medio;casado;40.000;4
772375533;0;30;M;1;mestrado;casado;70.000;5
826775058;0;43;F;3;sem educacao formal;casado;40.000;4
711878733;0;60;M;1;sem educacao formal;casado;60.000;3
714550383;0;46;M;2;ensino medio;solteiro;50.000;4
712636308;0;65;F;2;ensino medio;casado;50.000;6
772139433;0;44;F;2;graduacao;solteiro;50.000;4
709058808;0;56;F;2;graduacao;casado;40.000;6
